day,operate,price,investment,total_balance
142,sell,46.68874663889408,2.130089547673024,10194.387826483984
143,sell,46.68452465087175,1.6890790336854988,10241.072351134855
144,buy,45.43067250967025,0.0,10195.641678625185
145,buy,46.485478522181516,0.0,10149.156200103003
146,buy,45.423961354613304,0.0,10103.732238748391
147,sell,46.51468509721756,-0.008114920565461219,10150.246923845609
149,sell,46.546495325744154,2.4561001509198226,10196.793419171352
150,buy,47.5739982945919,0.0,10149.21942087676
151,sell,48.01486816642886,3.290037432910506,10197.234289043188
153,sell,48.835850731134414,7.511210547854595,10246.070139774323
156,sell,48.082418241441246,1.0686929101503326,10294.152558015765
