day,operate,price,investment,total_balance
137,sell,144.4342883527279,29.781987740233618,7912.666309232672
138,sell,145.7552609696603,32.487866761090665,8058.421570202332
139,sell,144.57715695261956,29.26413621703045,8202.99872715495
140,sell,146.73377215862274,30.832463276240286,8349.732499313573
141,sell,143.62697512865066,38.8644569668805,8493.359474442224
142,sell,146.33494465827943,52.6756825928409,8639.694419100504
143,sell,145.71434509277344,46.809227822555386,8785.408764193278
144,sell,147.04572167396543,50.17649163401197,8932.454485867243
145,sell,145.35578134228825,25.027689087141763,9077.810267209532
146,sell,145.6435622167587,29.094851636231873,9223.453829426291
147,sell,149.3715481852627,32.66139797124234,9372.825377611554
148,sell,155.80806711435318,46.62597793395281,9528.633444725907
149,sell,156.50446982571458,58.81662637687312,9685.137914551622
