day,operate,price,investment,total_balance
135,sell,171.27532797660828,9.012751734384073,6326.819494503505
136,sell,171.8026301372051,10.125579451807026,6498.622124640709
137,sell,171.90154154777528,9.57118516383292,6670.523666188485
138,sell,172.15921076209932,10.075973326702735,6842.682876950584
139,sell,171.6484830379486,9.043476131374993,7014.331359988532
140,sell,169.8714021801102,7.144184765166893,7184.202762168643
141,sell,169.9503687560606,5.96332867207657,7354.153130924704
142,sell,171.15931616176846,7.00384645429407,7525.312447086472
143,sell,173.91540246009828,10.271566505393452,7699.227849546571
144,sell,174.4412446582317,11.300693671955338,7873.669094204803
145,sell,173.0538524943322,9.907112166475459,8046.722946699135
146,sell,173.86557151973247,11.4479448082259,8220.588518218867
147,sell,172.6909187912941,11.572365562910726,8393.27943701016
