Date,Open,High,Low,Close,Volume,Year,Month,Day,MA5,MA10,MA20,MA50,RSI,MACD,VWAP,Upper_band,Lower_band,OBV,+DI,-DI,ADX,ATR,Open_yes,High_yes,Low_yes,Close_yes,Volume_yes,Prev_Close
2021-12-27,29.66,31.087,29.64,30.945,403686000.0,2021,12,27,28.7270002,28.9177001,30.288300100000004,28.49706004,46.31069950398703,-0.1133222729711143,25.80695954947253,33.723822745316895,26.852777454683117,1678658000.0,-8.527643096631902,56.533742132888776,148.7986659735688,1.7338570714285713,29.755,30.059,29.431,29.64,343022000.0,29.64
2021-12-28,31.312,31.33,30.011999,30.322,420591000.0,2021,12,28,29.3558002,28.992400100000005,30.2604001,28.681040040000003,53.04289229510002,0.0182725009542004,25.858786813696508,33.66329564667181,26.857504553328187,2082344000.0,3.667736220746391,51.33096554803459,147.28409286927433,1.6475713571428567,29.66,31.087,29.64,30.945,403686000.0,30.945
2021-12-29,30.273,30.548,29.366,30.00099945,343139000.0,2021,12,29,29.8764002,29.2085001,30.1077001,28.85024004,41.99802326465444,0.071467580229541,25.905204590441578,33.17995461225042,27.035445587749575,1661753000.0,-5.092845207862498,43.687413813607606,151.14836183364017,1.5694286428571425,31.312,31.33,30.011999,30.322,420591000.0,30.322
2021-12-30,29.827,30.457,29.54,29.586,308864000.0,2021,12,30,30.06159989,29.374900045000004,29.9739500725,29.005820029,42.91151840275498,0.08672330980162,25.93966461684965,32.79833603272307,27.14956411227692,1318614000.0,-7.865269646682793,42.78037552915048,156.1274770130239,1.582000071428571,30.273,30.548,29.366,30.00099945,343139000.0,30.00099945
2021-12-31,29.674,30.030001,29.331,29.411,266530000.0,2021,12,31,30.09879989,29.287600045,29.8815000725,29.151740029,46.21820615796519,0.0645821354230307,25.96707118522174,32.62439096261287,27.138609182387125,1009750000.0,-8.211198411724979,40.66139418163313,158.99322523166225,1.5205714999999995,29.827,30.457,29.54,29.586,308864000.0,29.586
2022-01-03,29.815,30.711,29.785,30.121,391547000.0,2022,1,3,30.05299989,29.390000045,29.7457500725,29.297900029,46.67511618081961,0.0325389687683177,25.98926455679724,32.28186474325255,27.20963540174745,743220000.0,-6.206488224067744,40.39330765776102,158.85931471843665,1.4673572857142856,29.674,30.030001,29.331,29.411,266530000.0,29.411
2022-01-04,30.277,30.468,28.349,29.29,527154000.0,2022,1,4,29.88819989,29.622000045,29.717150072500004,29.446480029,59.326227636086784,0.063701285847749,26.02801238365848,32.220982486312245,27.213317658687764,1134767000.0,2.1205184723601764,35.631819411968536,150.7486676500704,1.4046429999999996,29.815,30.711,29.785,30.121,391547000.0,30.121
2022-01-05,28.949,29.416,27.533,27.604,498064000.0,2022,1,5,29.68179989,29.779100045,29.6798000225,29.577760029,54.26856579772463,0.0210996677664212,26.068684957000663,32.1858281920852,27.173771852914804,607613000.0,8.793475261006558,37.22242707580793,142.1911080429464,1.4540001428571423,30.277,30.468,28.349,29.29,527154000.0,29.29
2022-01-06,27.64,28.438,27.065001,28.178,454186000.0,2022,1,6,29.2024,29.631999945,29.438650022500003,29.666520029,36.69245828283768,-0.1470138468872299,26.086561278264625,31.752435401443897,27.12486464355611,109549000.0,-5.537109308156581,39.868198409541975,141.4067029758927,1.3983572857142852,28.949,29.416,27.533,27.604,498064000.0,27.604
2022-01-07,28.141,28.422,27.056999,27.247,409939000.0,2022,1,7,28.9208,29.509799945000005,29.2562500225,29.735740029,48.86769964243147,-0.2312621692296979,26.10853418406797,31.34148718272292,27.171012862277085,563735000.0,-15.22115890951414,44.83585836627759,146.82888610542412,1.2773572142857137,27.64,28.438,27.065001,28.178,454186000.0,28.178
2022-01-10,26.581,27.469,25.644,27.4,594681000.0,2022,1,10,28.488,29.270499944999997,29.0941000225,29.791660029,47.10674744098601,-0.3689010295352801,26.119228401183225,31.277439365617084,26.91076067938291,153796000.0,-2.764568974392462,42.53565271086448,140.03569705348195,1.2918572857142852,28.141,28.422,27.056999,27.247,409939000.0,27.247
2022-01-11,27.323,28.065001,26.839,27.817,404089000.0,2022,1,11,27.9438,28.915999945,28.9542000225,29.840840029,48.34629341627785,-0.460328614908196,26.1364465886664,31.19746128987621,26.710938755123784,748477000.0,-3.5691620590987525,44.89740430442004,131.9232503014607,1.3508572857142855,26.581,27.469,25.644,27.4,594681000.0,27.4
2022-01-12,28.066999,28.595,27.608,27.999,383413000.0,2022,1,12,27.6492,28.665499945,28.9370000225,29.885840029,42.77509106077314,-0.4934490465831764,26.151659479835143,31.210934294827155,26.663065750172848,1152566000.0,-5.727774733518435,51.19711419776631,126.93491003294322,1.3156430714285712,27.323,28.065001,26.839,27.817,404089000.0,27.817
2022-01-13,28.379,28.48,26.498,26.575,540171000.0,2022,1,13,27.7282,28.4653,28.9201000225,29.929280029,41.81945579820156,-0.4992562332620593,26.167391406624084,31.217710814551243,26.62248923044876,1535979000.0,-5.245900779360533,50.005445354298594,124.71142089888744,1.3071430714285712,28.066999,28.595,27.608,27.999,383413000.0,27.999
